Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
2021_06_29-10-54-37-140;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-37-140.PNG;-6,352210;30,925349;30,548198;30,501872;NaN;NaN;NaN;NaN;8,085149;4,634267;4,669356;4,673674;12,094239;12,095623;12,095957;12,097893
2021_06_29-10-54-38-140;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-38-140.PNG;-6,352448;30,905790;31,264053;30,519921;NaN;NaN;NaN;NaN;8,085167;4,636084;4,602860;4,671992;12,094228;12,095567;12,095887;12,097858
2021_06_29-10-54-39-139;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-39-139.PNG;-6,352020;31,163316;31,499864;30,493817;NaN;NaN;NaN;NaN;8,085135;4,612191;4,581054;4,674425;12,094246;12,095587;12,095961;12,097820
2021_06_29-10-54-40-140;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-40-140.PNG;-6,352115;31,375656;31,366356;30,413129;NaN;NaN;NaN;NaN;8,085142;4,592534;4,593394;4,681952;12,094205;12,095564;12,095935;12,097856
2021_06_29-10-54-41-141;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-41-141.PNG;-6,352424;31,672572;31,331966;30,794621;NaN;NaN;NaN;NaN;8,085166;4,565115;4,596575;4,646416;12,094201;12,095544;12,095948;12,097817
2021_06_29-10-54-42-141;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-42-141.PNG;-6,352305;31,629281;31,489585;30,897936;NaN;NaN;NaN;NaN;8,085157;4,569108;4,582004;4,636814;12,094231;12,095558;12,095925;12,097842
2021_06_29-10-54-43-141;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-43-141.PNG;-6,352543;31,678370;31,727950;30,590263;NaN;NaN;NaN;NaN;8,085174;4,564580;4,560010;4,665436;12,094239;12,095594;12,095927;12,097808
2021_06_29-10-54-44-141;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-44-141.PNG;-6,352567;31,645641;30,969294;30,456850;NaN;NaN;NaN;NaN;8,085176;4,567598;4,630187;4,677873;12,094206;12,095562;12,095901;12,097818
2021_06_29-10-54-45-141;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-45-141.PNG;-6,353115;31,560726;31,139970;30,504154;NaN;NaN;NaN;NaN;8,085217;4,575434;4,614355;4,673462;12,094228;12,095574;12,095934;12,097860
2021_06_29-10-54-46-141;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-46-141.PNG;-6,352329;31,457864;31,104922;30,421351;NaN;NaN;NaN;NaN;8,085158;4,584934;4,617604;4,681185;12,094197;12,095540;12,095944;12,097865
2021_06_29-10-54-47-141;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-47-141.PNG;-6,352734;31,315713;31,560474;30,355673;NaN;NaN;NaN;NaN;8,085189;4,598079;4,575457;4,687314;12,094258;12,095589;12,095964;12,097876
2021_06_29-10-54-48-142;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-48-142.PNG;-6,352472;31,414160;31,721916;30,531104;NaN;NaN;NaN;NaN;8,085169;4,588974;4,560566;4,670949;12,094199;12,095556;12,095932;12,097818
2021_06_29-10-54-49-142;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-49-142.PNG;-6,353138;31,399286;31,790190;30,844073;NaN;NaN;NaN;NaN;8,085219;4,590349;4,554275;4,641819;12,094228;12,095569;12,095910;12,097838
2021_06_29-10-54-50-142;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-50-142.PNG;-6,352710;31,633487;31,569618;31,038638;NaN;NaN;NaN;NaN;8,085187;4,568720;4,574613;4,623751;12,094226;12,095542;12,095937;12,097847
2021_06_29-10-54-51-142;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-51-142.PNG;-6,352496;32,105225;31,356824;31,276569;NaN;NaN;NaN;NaN;8,085171;4,525304;4,594276;4,601702;12,094246;12,095615;12,095910;12,097856
2021_06_29-10-54-52-143;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-52-143.PNG;-6,352543;32,341522;31,703681;31,027344;NaN;NaN;NaN;NaN;8,085174;4,503633;4,562246;4,624799;12,094233;12,095614;12,095964;12,097861
