Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
12-52-24_867;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-24_867.PNG;-73,699431;23,812694;23,805059;23,751965;-74,759867;-74,653677;-74,869548;-74,386897;11,885116;2,307510;2,306321;2,311400;11,887102;11,885226;11,884977;11,883622
12-52-25_758;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-25_758.PNG;-73,698606;23,812599;23,805329;23,752438;-74,757109;-74,659506;-74,868160;-74,386677;11,885107;2,307518;2,306299;2,311361;11,887072;11,885288;11,884962;11,883620
12-52-26_268;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-26_268.PNG;-73,693819;23,812679;23,804942;23,751688;-74,760881;-74,652512;-74,868715;-74,386513;11,885055;2,307511;2,306331;2,311422;11,887112;11,885213;11,884968;11,883618
12-52-26_778;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-26_778.PNG;-73,695139;23,812577;23,805409;23,751717;-74,761500;-74,654621;-74,865385;-74,383771;11,885069;2,307519;2,306293;2,311420;11,887119;11,885236;11,884933;11,883588
12-52-27_286;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-27_286.PNG;-73,692169;23,812468;23,805526;23,751870;-74,759755;-74,656619;-74,868604;-74,387829;11,885037;2,307528;2,306283;2,311407;11,887100;11,885257;11,884967;11,883632
12-52-27_796;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-27_796.PNG;-73,696955;23,812577;23,805271;23,752191;-74,759136;-74,659061;-74,865552;-74,386677;11,885089;2,307519;2,306304;2,311381;11,887094;11,885284;11,884934;11,883620
12-52-28_305;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-28_305.PNG;-73,693929;23,813335;23,805088;23,751994;-74,757109;-74,652790;-74,869548;-74,385471;11,885056;2,307457;2,306319;2,311397;11,887072;11,885216;11,884977;11,883606
12-52-28_815;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-28_815.PNG;-73,696185;23,812796;23,804949;23,752300;-74,759755;-74,660672;-74,866273;-74,384758;11,885080;2,307502;2,306330;2,311372;11,887100;11,885301;11,884942;11,883599
12-52-29_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-29_323.PNG;-73,694754;23,812934;23,805826;23,752096;-74,756490;-74,658673;-74,867106;-74,389091;11,885065;2,307490;2,306259;2,311389;11,887066;11,885280;11,884951;11,883646
12-52-29_833;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-29_833.PNG;-73,698000;23,812818;23,805658;23,752620;-74,759136;-74,655620;-74,872546;-74,385306;11,885100;2,307500;2,306273;2,311346;11,887094;11,885247;11,885010;11,883605
12-52-30_342;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-30_342.PNG;-73,697505;23,812599;23,805782;23,752300;-74,758178;-74,659228;-74,865552;-74,386732;11,885095;2,307518;2,306262;2,311372;11,887084;11,885285;11,884934;11,883620
12-52-30_851;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-30_851.PNG;-73,695084;23,812971;23,805271;23,752395;-74,762402;-74,660116;-74,870381;-74,383990;11,885069;2,307487;2,306304;2,311365;11,887128;11,885295;11,884986;11,883590
12-52-31_870;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-31_870.PNG;-73,696680;23,813364;23,805183;23,752504;-74,760656;-74,655398;-74,868715;-74,385745;11,885086;2,307455;2,306311;2,311356;11,887110;11,885244;11,884968;11,883609
