Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
11:01:47,396;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:47,396.PNG;-6,397245;31,046097;31,151874;30,183462;NaN;NaN;NaN;NaN;8,088531;4,623059;4,613251;4,703404;12,094231;12,095546;12,095914;12,097817
11:01:48,398;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:48,398.PNG;-6,397697;30,986323;30,853731;30,197137;NaN;NaN;NaN;NaN;8,088565;4,628606;4,640921;4,702125;12,094231;12,095531;12,095957;12,097822
11:01:49,397;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:49,397.PNG;-6,398150;30,747999;30,419166;29,970579;NaN;NaN;NaN;NaN;8,088599;4,650752;4,681388;4,723327;12,094222;12,095608;12,095966;12,097867
11:01:50,397;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:50,397.PNG;-6,397888;31,006321;30,643309;30,091703;NaN;NaN;NaN;NaN;8,088579;4,626750;4,660496;4,711987;12,094235;12,095567;12,095948;12,097818
11:01:51,398;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:51,398.PNG;-6,398031;30,969853;30,626834;30,343665;NaN;NaN;NaN;NaN;8,088590;4,630135;4,662030;4,688435;12,094219;12,095581;12,095953;12,097815
11:01:52,398;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:52,398.PNG;-6,397340;31,211954;30,480068;30,474469;NaN;NaN;NaN;NaN;8,088538;4,607685;4,675707;4,676230;12,094280;12,095542;12,095957;12,097824
11:01:53,398;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:53,398.PNG;-6,397340;31,089089;30,157494;30,360672;NaN;NaN;NaN;NaN;8,088538;4,619072;4,705832;4,686848;12,094217;12,095553;12,095901;12,097838
11:01:54,399;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:54,399.PNG;-6,397388;31,214773;30,388871;30,570131;NaN;NaN;NaN;NaN;8,088542;4,607424;4,684215;4,667312;12,094271;12,095576;12,095953;12,097895
11:01:55,398;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:55,398.PNG;-6,397078;31,813412;30,684681;30,922442;NaN;NaN;NaN;NaN;8,088518;4,552136;4,656644;4,634537;12,094246;12,095605;12,095934;12,097842
11:01:56,399;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:56,399.PNG;-6,397268;31,915875;31,255265;31,155617;NaN;NaN;NaN;NaN;8,088533;4,542706;4,603674;4,612904;12,094256;12,095606;12,095991;12,097890
11:01:57,399;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:57,399.PNG;-6,397602;31,974556;30,982027;31,273401;NaN;NaN;NaN;NaN;8,088558;4,537309;4,629005;4,601995;12,094206;12,095551;12,095950;12,097829
11:01:58,399;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:58,399.PNG;-6,397816;32,023503;30,844746;31,399035;NaN;NaN;NaN;NaN;8,088574;4,532810;4,641756;4,590372;12,094290;12,095617;12,095994;12,097920
11:01:59,399;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:59,399.PNG;-6,398388;31,744229;30,780392;30,947300;NaN;NaN;NaN;NaN;8,088617;4,558509;4,647739;4,632229;12,094319;12,095648;12,096028;12,097942
11:02:00,400;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:00,400.PNG;-6,397864;31,926275;30,982027;31,168237;NaN;NaN;NaN;NaN;8,088577;4,541749;4,629005;4,611735;12,094292;12,095628;12,095977;12,097915
11:02:01,400;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:01,400.PNG;-6,397816;31,963549;31,137713;31,075592;NaN;NaN;NaN;NaN;8,088574;4,538321;4,614564;4,620323;12,094233;12,095590;12,096007;12,097872
11:02:02,400;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:02,400.PNG;-6,397578;31,358680;31,029387;30,827356;NaN;NaN;NaN;NaN;8,088556;4,594104;4,624610;4,643373;12,094265;12,095572;12,095987;12,097888
11:02:03,399;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:03,399.PNG;-6,397674;31,537136;30,978579;30,523872;NaN;NaN;NaN;NaN;8,088563;4,577612;4,629325;4,671623;12,094299;12,095639;12,096021;12,097895
11:02:04,400;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:04,400.PNG;-6,397292;31,831861;31,799645;30,907195;NaN;NaN;NaN;NaN;8,088534;4,550438;4,553404;4,635954;12,094274;12,095585;12,095977;12,097888
11:02:05,400;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:05,400.PNG;-6,397340;32,188982;31,992140;30,814603;NaN;NaN;NaN;NaN;8,088538;4,517616;4,535693;4,644558;12,094237;12,095594;12,095975;12,097852
11:02:06,399;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:06,399.PNG;-6,397388;31,987277;31,654482;30,688370;NaN;NaN;NaN;NaN;8,088542;4,536140;4,566783;4,656301;12,094265;12,095601;12,095957;12,097865
11:02:07,400;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:07,400.PNG;-6,397864;31,457864;31,027248;30,279372;NaN;NaN;NaN;NaN;8,088577;4,584934;4,624808;4,694440;12,094265;12,095596;12,095969;12,097892
11:02:08,401;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:08,401.PNG;-6,397769;31,601160;30,746326;30,517830;NaN;NaN;NaN;NaN;8,088570;4,571702;4,650908;4,672187;12,094219;12,095583;12,095953;12,097838
11:02:09,403;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:09,403.PNG;-6,397816;32,021849;31,229716;30,925773;NaN;NaN;NaN;NaN;8,088574;4,532962;4,606040;4,634228;12,094237;12,095551;12,095950;12,097868
11:02:10,403;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:10,403.PNG;-6,397650;32,292106;31,116899;31,243735;NaN;NaN;NaN;NaN;8,088561;4,508161;4,616493;4,604742;12,094226;12,095576;12,095950;12,097847
11:02:12,233;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:12,233.PNG;-6,397554;31,337359;30,506360;30,217814;NaN;NaN;NaN;NaN;8,088554;4,596076;4,673256;4,700192;12,094239;12,095578;12,095935;12,097860
11:02:13,234;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:13,234.PNG;-6,398341;31,346347;30,596502;30,356095;NaN;NaN;NaN;NaN;8,088613;4,595245;4,664855;4,687275;12,094240;12,095565;12,095968;12,097845
11:02:14,234;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:14,234.PNG;-6,399032;31,474875;30,856271;30,463061;NaN;NaN;NaN;NaN;8,088665;4,583363;4,640685;4,677294;12,094247;12,095581;12,096014;12,097892
11:02:15,235;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:15,235.PNG;-6,398412;31,481184;30,858253;30,495658;NaN;NaN;NaN;NaN;8,088618;4,582780;4,640501;4,674254;12,094240;12,095603;12,095987;12,097834
11:02:16,234;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:16,234.PNG;-6,398722;31,583624;30,977962;30,518002;NaN;NaN;NaN;NaN;8,088642;4,573320;4,629382;4,672171;12,094258;12,095631;12,096032;12,097931
